account_id,plan_tier,industry,referral_source,total_tickets,avg_csat,avg_res_time,has_sso,has_webhook,active_days_last_month,churn_flag
ACC_01275,Basic,Manufacturing,Paid Search,9,4.0,65.0,0,1,6,0
ACC_01276,Pro,Finance,Direct,12,3.0,70.0,1,0,5,0
ACC_01278,Basic,Media,Organic Search,5,4.0,68.0,1,1,10,0
ACC_01279,Pro,Consulting,Paid Search,18,4.0,77.0,1,1,11,0
ACC_01280,Basic,Healthcare,LinkedIn,8,4.0,84.0,1,0,10,0
ACC_01282,Pro,Media,Referral,10,4.0,78.0,0,1,10,0
ACC_01284,Pro,Real Estate,LinkedIn,13,4.0,44.0,1,0,7,0
ACC_01285,Basic,Marketing,Partnership,5,4.0,54.0,1,1,10,0
ACC_01286,Pro,Media,Paid Search,7,4.0,56.0,0,0,5,0
ACC_01287,Enterprise,Healthcare,Content Marketing,10,3.0,89.0,0,1,6,0
ACC_01288,Pro,Manufacturing,Referral,19,4.0,53.0,1,1,11,0
ACC_01289,Pro,Education,Partnership,9,3.0,68.0,0,1,10,0
ACC_01290,Enterprise,Education,Referral,11,4.0,91.0,1,1,6,0
ACC_01291,Basic,SaaS,Partnership,4,3.0,40.0,1,0,6,0
ACC_01292,Pro,Healthcare,LinkedIn,6,4.0,92.0,0,0,9,0
ACC_01293,Basic,Marketing,Events,14,4.0,70.0,0,0,12,0
ACC_01294,Basic,Education,Content Marketing,6,4.0,28.0,1,0,10,0
ACC_01296,Pro,Manufacturing,Paid Search,8,3.0,83.0,0,0,5,0
ACC_01299,Basic,Marketing,Paid Search,7,3.0,24.0,0,1,10,0
ACC_01300,Basic,Media,Referral,2,3.0,107.0,0,0,2,0
ACC_01301,Pro,SaaS,Events,1,4.0,16.0,0,0,10,0
ACC_01302,Enterprise,Manufacturing,Partnership,6,3.0,49.0,1,0,4,0
ACC_01303,Pro,Marketing,Paid Search,5,4.0,55.0,0,0,6,0
ACC_01305,Enterprise,Healthcare,Content Marketing,3,3.0,94.0,1,1,2,0
ACC_01306,Basic,Consulting,LinkedIn,4,4.0,67.0,0,0,12,0
ACC_01308,Pro,Consulting,Referral,3,3.0,119.0,1,0,8,0
ACC_01309,Pro,SaaS,Content Marketing,16,3.0,88.0,0,0,8,0
ACC_01311,Basic,Media,Partnership,5,4.0,79.0,0,0,7,0
ACC_01312,Basic,Consulting,Paid Search,19,4.0,79.0,1,1,6,0
ACC_01313,Basic,Media,Partnership,15,4.0,95.0,0,0,4,0
ACC_01315,Basic,Finance,Paid Search,10,4.0,79.0,0,1,7,0
ACC_01317,Basic,Real Estate,Paid Search,13,4.0,63.0,1,1,11,0
ACC_01318,Enterprise,Education,LinkedIn,13,4.0,91.0,0,0,5,0
ACC_01319,Pro,Consulting,Paid Search,6,3.0,47.0,1,1,10,0
ACC_01320,Enterprise,SaaS,LinkedIn,7,4.0,42.0,1,0,4,0
ACC_01321,Basic,Healthcare,Content Marketing,20,4.0,62.0,1,0,8,0
ACC_01322,Basic,Real Estate,Partnership,3,5.0,42.0,0,0,3,0
ACC_01323,Enterprise,SaaS,Paid Search,7,4.0,57.0,1,0,1,0
ACC_01324,Basic,Real Estate,Organic Search,10,3.0,70.0,0,0,2,0
ACC_01325,Pro,Real Estate,LinkedIn,3,4.0,46.0,0,1,9,0
ACC_01326,Basic,Marketing,Organic Search,7,4.0,102.0,0,1,4,0
ACC_01327,Enterprise,E-commerce,Paid Search,18,4.0,73.0,1,0,1,0
ACC_01328,Basic,SaaS,Organic Search,5,4.0,70.0,1,0,9,0
ACC_01329,Enterprise,Finance,Partnership,8,4.0,70.0,1,1,12,0
ACC_01330,Pro,Education,Paid Search,4,5.0,65.0,0,0,4,0
ACC_01331,Basic,Real Estate,Referral,7,4.0,69.0,0,1,6,0
ACC_01332,Pro,Consulting,Paid Search,9,4.0,61.0,1,1,14,0
ACC_01333,Pro,Manufacturing,Partnership,5,3.0,72.0,0,1,7,0
ACC_01334,Pro,Consulting,Content Marketing,8,4.0,66.0,1,0,6,0
ACC_01335,Enterprise,Real Estate,LinkedIn,7,4.0,121.0,1,1,9,0
ACC_01336,Enterprise,Finance,Partnership,13,4.0,85.0,0,1,3,0
ACC_01337,Pro,Education,LinkedIn,4,4.0,111.0,0,0,6,0
ACC_01338,Basic,Media,Organic Search,11,4.0,87.0,1,1,10,0
ACC_01339,Basic,Consulting,LinkedIn,17,3.0,63.0,1,0,7,0
ACC_01340,Basic,Finance,Organic Search,5,3.0,74.0,0,0,7,0
ACC_01341,Pro,Real Estate,Partnership,4,4.0,67.0,1,0,11,0
ACC_01343,Pro,SaaS,LinkedIn,14,4.0,66.0,1,0,5,0
ACC_01345,Basic,Media,LinkedIn,8,3.0,69.0,0,0,6,0
ACC_01347,Pro,Education,Paid Search,13,4.0,71.0,0,1,5,0
ACC_01348,Pro,Real Estate,Content Marketing,12,3.0,74.0,1,1,9,0
ACC_01349,Pro,E-commerce,Paid Search,3,4.0,46.0,1,0,11,0
ACC_01350,Pro,Manufacturing,Paid Search,5,3.0,61.0,0,0,11,0
ACC_01351,Enterprise,Manufacturing,LinkedIn,11,4.0,46.0,0,1,6,0
ACC_01352,Basic,Finance,Paid Search,4,3.0,65.0,1,0,5,0
ACC_01353,Pro,Healthcare,Organic Search,17,4.0,64.0,0,0,9,0
ACC_01354,Pro,Marketing,Organic Search,20,4.0,68.0,1,1,8,0
ACC_01355,Basic,Education,Paid Search,10,3.0,80.0,1,0,7,0
ACC_01356,Pro,Education,Organic Search,5,4.0,90.0,0,0,5,0
ACC_01358,Basic,Healthcare,Organic Search,5,4.0,76.0,0,0,4,0
ACC_01359,Pro,Education,Paid Search,16,3.0,59.0,1,0,8,0
ACC_01362,Enterprise,Education,Organic Search,15,3.0,71.0,1,1,6,0
ACC_01364,Basic,Manufacturing,Organic Search,5,3.0,92.0,0,0,8,0
ACC_01365,Enterprise,Marketing,LinkedIn,11,4.0,71.0,0,1,10,0
ACC_01366,Pro,Real Estate,Paid Search,17,4.0,55.0,0,1,3,0
ACC_01367,Enterprise,E-commerce,Organic Search,8,5.0,77.0,0,1,6,0
ACC_01368,Basic,E-commerce,Content Marketing,17,4.0,88.0,0,1,12,0
ACC_01369,Pro,Consulting,Paid Search,17,4.0,50.0,0,0,8,0
ACC_01371,Enterprise,Education,LinkedIn,3,4.0,46.0,1,0,7,0
ACC_01372,Basic,E-commerce,Direct,3,3.0,66.0,0,0,8,0
ACC_01373,Basic,SaaS,Direct,17,3.0,61.0,1,1,14,0
ACC_01375,Enterprise,Real Estate,LinkedIn,5,4.0,43.0,0,1,5,0
ACC_01376,Enterprise,Consulting,Paid Search,11,4.0,92.0,0,0,4,0
ACC_01377,Basic,Manufacturing,Organic Search,18,5.0,81.0,0,1,9,0
ACC_01379,Enterprise,Finance,Referral,8,4.0,55.0,1,0,6,0
ACC_01380,Pro,SaaS,LinkedIn,5,3.0,77.0,1,1,14,0
ACC_01381,Basic,Healthcare,Organic Search,4,3.0,69.0,1,0,10,0
ACC_01382,Basic,Manufacturing,Paid Search,8,4.0,84.0,1,0,5,0
ACC_01385,Pro,E-commerce,Referral,21,4.0,77.0,0,0,4,0
ACC_01386,Enterprise,Consulting,Direct,14,4.0,74.0,0,1,7,0
ACC_01387,Enterprise,Marketing,Organic Search,8,4.0,78.0,0,0,10,0
ACC_01388,Basic,SaaS,Paid Search,12,5.0,54.0,0,0,4,0
ACC_01389,Pro,Consulting,LinkedIn,11,4.0,44.0,0,0,6,0
ACC_01390,Basic,E-commerce,LinkedIn,9,4.0,85.0,1,1,13,0
ACC_01391,Pro,Education,Events,11,4.0,63.0,1,0,9,0
ACC_01392,Enterprise,SaaS,Content Marketing,17,4.0,72.0,1,1,10,0
ACC_01393,Basic,Education,Paid Search,10,3.0,48.0,0,1,7,0
ACC_01394,Basic,Marketing,Partnership,12,4.0,54.0,0,0,7,0
ACC_01395,Pro,Real Estate,Organic Search,21,3.0,54.0,1,1,8,0
ACC_01396,Pro,Real Estate,Organic Search,2,5.0,68.0,0,0,6,0
ACC_01397,Basic,Healthcare,Paid Search,10,2.0,76.0,0,1,6,0
ACC_01398,Pro,Manufacturing,Paid Search,4,4.0,69.0,1,0,9,0
ACC_01400,Enterprise,SaaS,Direct,11,5.0,77.0,0,0,3,0
ACC_01401,Basic,Manufacturing,Paid Search,8,4.0,59.0,0,0,6,0
ACC_01402,Pro,Consulting,Paid Search,15,4.0,75.0,1,1,4,0
ACC_01404,Enterprise,E-commerce,Paid Search,17,4.0,53.0,0,1,7,0
ACC_01405,Pro,Finance,Paid Search,6,4.0,91.0,0,0,7,0
ACC_01407,Pro,Media,Paid Search,10,4.0,58.0,0,0,6,0
ACC_01409,Basic,Finance,LinkedIn,16,4.0,69.0,1,1,12,0
ACC_01410,Basic,SaaS,Content Marketing,16,4.0,61.0,1,1,10,0
ACC_01411,Pro,Healthcare,LinkedIn,6,4.0,73.0,0,0,8,0
ACC_01412,Enterprise,Real Estate,LinkedIn,10,4.0,84.0,0,0,4,0
ACC_01413,Pro,Media,Partnership,9,4.0,81.0,0,1,6,0
ACC_01414,Basic,E-commerce,LinkedIn,12,3.0,57.0,0,1,6,0
ACC_01416,Pro,Manufacturing,LinkedIn,5,4.0,52.0,0,1,5,0
ACC_01417,Pro,Healthcare,Referral,8,4.0,104.0,0,1,7,0
ACC_01418,Basic,Education,Partnership,21,4.0,78.0,1,1,11,0
ACC_01420,Enterprise,SaaS,Direct,14,4.0,96.0,0,0,3,0
ACC_01421,Enterprise,Marketing,Partnership,21,3.0,72.0,0,0,7,0
ACC_01423,Pro,Marketing,LinkedIn,15,4.0,43.0,0,1,6,0
ACC_01424,Enterprise,Finance,Paid Search,2,4.0,46.0,0,1,8,0
ACC_01425,Enterprise,Media,LinkedIn,4,4.0,87.0,0,0,7,0
ACC_01426,Enterprise,Marketing,Paid Search,5,3.0,60.0,1,1,8,0
ACC_01427,Basic,Finance,Paid Search,5,4.0,52.0,0,0,7,0
ACC_01428,Basic,E-commerce,Content Marketing,21,4.0,59.0,0,0,9,0
ACC_01429,Pro,Education,Paid Search,6,4.0,97.0,0,0,3,0
ACC_01430,Pro,Finance,Paid Search,17,4.0,64.0,0,1,4,0
ACC_01432,Enterprise,Media,Paid Search,7,3.0,95.0,0,0,6,0
ACC_01433,Pro,Consulting,Content Marketing,4,4.0,49.0,0,0,3,0
ACC_01434,Enterprise,Education,Organic Search,5,3.0,28.0,0,1,5,0
ACC_01435,Pro,Manufacturing,Organic Search,4,4.0,50.0,1,1,10,0
ACC_01437,Enterprise,SaaS,Referral,3,5.0,104.0,1,0,15,0
ACC_01438,Pro,E-commerce,Organic Search,6,4.0,94.0,1,0,9,0
ACC_01440,Enterprise,Healthcare,Referral,14,4.0,71.0,1,1,7,0
ACC_01441,Pro,Finance,Paid Search,7,4.0,92.0,0,1,4,0
ACC_01442,Pro,Consulting,Partnership,6,4.0,74.0,1,0,15,0
ACC_01445,Pro,SaaS,Content Marketing,14,4.0,78.0,1,0,9,0
ACC_01446,Pro,Media,Referral,4,3.0,99.0,0,0,4,0
ACC_01447,Basic,E-commerce,Partnership,14,4.0,57.0,1,0,16,0
ACC_01448,Pro,Media,Referral,6,4.0,91.0,1,0,4,0
ACC_01449,Basic,E-commerce,Organic Search,17,4.0,74.0,0,1,12,0
ACC_01451,Pro,Education,Organic Search,14,3.0,85.0,1,1,7,1
ACC_01452,Basic,SaaS,LinkedIn,3,4.0,67.0,0,1,4,0
ACC_01453,Basic,Media,Organic Search,14,4.0,87.0,1,0,9,0
ACC_01454,Basic,Consulting,Organic Search,13,4.0,79.0,1,0,5,0
ACC_01456,Basic,SaaS,Organic Search,7,5.0,46.0,0,0,6,0
ACC_01458,Pro,Marketing,Organic Search,12,4.0,65.0,0,1,8,0
ACC_01460,Pro,Healthcare,Referral,14,3.0,80.0,0,0,7,0
ACC_01461,Pro,Media,Referral,8,5.0,60.0,0,0,3,0
ACC_01463,Enterprise,Education,Paid Search,3,4.0,52.0,1,0,11,0
ACC_01464,Pro,Marketing,Content Marketing,7,3.0,53.0,1,0,5,0
ACC_01465,Basic,Finance,Content Marketing,12,4.0,69.0,0,0,4,0
ACC_01466,Enterprise,Real Estate,LinkedIn,4,4.0,98.0,1,1,11,0
ACC_01467,Basic,Marketing,LinkedIn,13,4.0,53.0,0,1,9,0
ACC_01468,Basic,Education,Organic Search,4,4.0,64.0,0,1,6,0
ACC_01470,Pro,E-commerce,Content Marketing,11,4.0,60.0,1,1,11,0
ACC_01471,Pro,Healthcare,Content Marketing,5,3.0,50.0,0,0,8,0
ACC_01473,Enterprise,SaaS,Content Marketing,20,4.0,82.0,1,0,3,0
ACC_01474,Basic,Healthcare,Paid Search,5,5.0,83.0,0,0,9,0
ACC_01477,Basic,E-commerce,Referral,3,5.0,56.0,1,0,5,0
ACC_01478,Pro,Media,Referral,11,4.0,75.0,1,1,13,0
ACC_01479,Enterprise,Real Estate,Organic Search,15,4.0,60.0,1,1,12,0
ACC_01480,Basic,Media,Direct,5,4.0,83.0,0,0,3,0
ACC_01481,Basic,E-commerce,Organic Search,12,4.0,69.0,0,0,8,0
ACC_01482,Pro,E-commerce,Partnership,11,3.0,68.0,1,0,11,0
ACC_01483,Basic,Education,Organic Search,4,4.0,85.0,0,0,8,0
ACC_01484,Basic,Marketing,Content Marketing,4,3.0,108.0,0,0,4,0
ACC_01485,Enterprise,Real Estate,Content Marketing,4,4.0,76.0,1,0,8,0
ACC_01486,Enterprise,E-commerce,Content Marketing,10,4.0,76.0,0,0,8,0
ACC_01488,Basic,SaaS,Paid Search,15,4.0,80.0,0,1,5,0
ACC_01489,Pro,Real Estate,Partnership,5,4.0,68.0,1,1,9,0
ACC_01490,Pro,Manufacturing,Content Marketing,1,4.0,164.0,0,1,6,0
ACC_01491,Pro,SaaS,Paid Search,8,4.0,49.0,1,0,8,0
ACC_01492,Pro,Media,Direct,15,3.0,66.0,0,0,8,0
ACC_01493,Enterprise,E-commerce,Paid Search,10,5.0,67.0,1,0,11,0
ACC_01494,Basic,Media,Organic Search,5,4.0,69.0,1,0,10,0
ACC_01495,Enterprise,Media,Paid Search,8,4.0,79.0,0,0,4,0
ACC_01496,Pro,E-commerce,Partnership,20,4.0,71.0,1,1,8,0
ACC_01497,Enterprise,Media,Paid Search,11,4.0,48.0,0,1,2,0
ACC_01498,Basic,Finance,Referral,10,3.0,69.0,0,0,5,0
ACC_01499,Pro,Finance,Partnership,14,4.0,52.0,0,0,10,0
ACC_01500,Basic,Marketing,Direct,9,3.0,67.0,0,1,10,0
ACC_01501,Pro,SaaS,Organic Search,1,4.0,87.0,0,0,5,0
ACC_01502,Pro,Real Estate,Content Marketing,11,4.0,55.0,1,1,11,0
ACC_01506,Enterprise,Consulting,Content Marketing,17,4.0,80.0,0,0,1,0
ACC_01507,Pro,Education,Paid Search,7,4.0,46.0,0,0,6,0
ACC_01508,Pro,SaaS,Content Marketing,8,4.0,80.0,0,0,8,0
ACC_01510,Basic,Finance,Referral,4,5.0,82.0,0,0,10,0
ACC_01511,Basic,E-commerce,Events,10,4.0,70.0,0,1,9,0
ACC_01512,Pro,Consulting,Direct,12,4.0,92.0,1,1,11,0
ACC_01513,Enterprise,Manufacturing,Organic Search,4,4.0,36.0,0,0,7,0
ACC_01516,Pro,Finance,Content Marketing,5,2.0,89.0,0,0,9,0
ACC_01519,Enterprise,Finance,Referral,7,4.0,56.0,1,0,12,0
ACC_01520,Basic,Manufacturing,Content Marketing,10,5.0,69.0,1,0,7,0
ACC_01521,Enterprise,SaaS,Paid Search,8,3.0,79.0,0,0,9,0
ACC_01522,Enterprise,Healthcare,Content Marketing,14,4.0,76.0,0,0,10,0
ACC_01523,Enterprise,Finance,Organic Search,6,4.0,53.0,0,0,3,0
ACC_01525,Basic,SaaS,Content Marketing,7,4.0,89.0,0,0,8,0
ACC_01527,Basic,Marketing,Organic Search,4,3.0,45.0,0,0,2,0
ACC_01528,Basic,SaaS,LinkedIn,11,4.0,89.0,0,0,4,0
ACC_01530,Basic,E-commerce,Partnership,4,4.0,105.0,0,1,7,0
ACC_01531,Enterprise,Consulting,Organic Search,9,4.0,102.0,0,0,11,0
ACC_01533,Pro,SaaS,Partnership,9,3.0,25.0,1,0,7,0
ACC_01534,Basic,SaaS,Direct,7,4.0,66.0,0,1,7,0
ACC_01535,Pro,Media,LinkedIn,10,4.0,70.0,1,0,10,0
ACC_01536,Pro,SaaS,Organic Search,11,3.0,85.0,0,0,5,0
ACC_01537,Basic,Consulting,Referral,15,4.0,69.0,1,1,9,0
ACC_01538,Enterprise,Manufacturing,Paid Search,4,4.0,60.0,1,1,13,0
ACC_01540,Basic,Manufacturing,Partnership,7,4.0,66.0,0,0,6,0
ACC_01541,Pro,Marketing,Organic Search,2,2.0,51.0,0,1,10,0
ACC_01542,Pro,Education,LinkedIn,10,4.0,76.0,1,0,11,0
ACC_01543,Enterprise,Healthcare,Paid Search,7,4.0,81.0,1,1,11,0
ACC_01544,Pro,Healthcare,Paid Search,7,4.0,51.0,0,1,6,0
ACC_01546,Enterprise,Manufacturing,Paid Search,9,3.0,83.0,0,1,10,0
ACC_01547,Pro,Finance,Organic Search,10,3.0,72.0,1,0,14,0
ACC_01548,Enterprise,Marketing,Direct,5,4.0,74.0,0,1,5,0
ACC_01549,Pro,Marketing,Events,5,4.0,38.0,1,1,8,0
ACC_01550,Pro,Manufacturing,Organic Search,6,4.0,61.0,1,1,5,0
ACC_01551,Basic,Consulting,Events,6,4.0,91.0,1,0,12,0
ACC_01553,Enterprise,Media,LinkedIn,5,4.0,92.0,0,0,8,0
ACC_01554,Basic,Healthcare,Referral,5,4.0,99.0,0,1,3,0
ACC_01555,Pro,E-commerce,Organic Search,5,3.0,32.0,0,0,7,0
ACC_01556,Enterprise,Real Estate,Organic Search,7,3.0,62.0,1,0,11,0
ACC_01557,Pro,Healthcare,Referral,17,4.0,86.0,0,1,10,0
ACC_01560,Enterprise,SaaS,Partnership,9,4.0,90.0,1,1,12,0
ACC_01561,Basic,Consulting,Events,19,3.0,69.0,1,0,8,0
ACC_01562,Basic,SaaS,Content Marketing,14,4.0,64.0,1,1,11,0
ACC_01563,Pro,Marketing,LinkedIn,6,3.0,59.0,1,1,8,0
ACC_01564,Pro,Finance,Organic Search,3,4.0,61.0,1,0,13,0
ACC_01565,Basic,Education,Organic Search,9,4.0,62.0,1,1,3,0
ACC_01566,Enterprise,Manufacturing,Organic Search,5,5.0,111.0,0,0,10,0
ACC_01567,Pro,Consulting,Organic Search,5,4.0,74.0,0,0,3,0
ACC_01568,Pro,Manufacturing,Paid Search,16,4.0,74.0,0,0,4,0
ACC_01570,Enterprise,Real Estate,Paid Search,6,3.0,58.0,0,1,13,0
ACC_01571,Enterprise,Marketing,Direct,5,3.0,59.0,1,0,4,0
ACC_01572,Pro,Finance,Direct,7,4.0,86.0,1,0,8,0
ACC_01573,Pro,Manufacturing,LinkedIn,8,4.0,56.0,0,0,5,0
ACC_01574,Pro,Education,Content Marketing,11,4.0,60.0,1,1,11,0
ACC_01576,Pro,Consulting,Content Marketing,9,4.0,73.0,1,0,12,0
ACC_01577,Basic,Healthcare,Partnership,7,4.0,104.0,0,0,8,0
ACC_01578,Basic,Manufacturing,Paid Search,5,4.0,53.0,0,0,10,0
ACC_01579,Basic,Manufacturing,LinkedIn,19,4.0,59.0,1,0,6,0
ACC_01580,Pro,Real Estate,LinkedIn,5,3.0,56.0,1,1,10,0
ACC_01581,Pro,Education,Paid Search,17,4.0,57.0,1,1,4,0
ACC_01582,Pro,SaaS,LinkedIn,12,4.0,75.0,0,0,3,0
ACC_01583,Enterprise,Finance,Paid Search,7,4.0,63.0,1,0,7,0
ACC_01584,Basic,Healthcare,LinkedIn,18,4.0,68.0,1,0,12,0
ACC_01585,Enterprise,E-commerce,Paid Search,17,4.0,82.0,0,0,7,0
ACC_01586,Pro,Real Estate,LinkedIn,14,4.0,88.0,0,0,4,0
ACC_01587,Basic,SaaS,Direct,3,3.0,77.0,1,1,11,0
ACC_01588,Enterprise,Media,Partnership,14,4.0,73.0,0,0,4,0
ACC_01589,Enterprise,Media,Organic Search,7,4.0,75.0,0,0,3,0
ACC_01591,Basic,Healthcare,Organic Search,20,4.0,118.0,0,0,6,0
ACC_01592,Basic,Marketing,Events,11,4.0,87.0,0,0,9,0
ACC_01593,Basic,Manufacturing,Paid Search,1,3.0,132.0,0,0,2,0
ACC_01595,Basic,Manufacturing,Organic Search,2,4.0,113.0,1,0,4,0
ACC_01596,Basic,SaaS,Events,11,4.0,76.0,0,0,7,0
ACC_01597,Enterprise,Education,Content Marketing,17,4.0,61.0,0,0,4,0
ACC_01598,Basic,Consulting,Paid Search,5,5.0,45.0,1,1,9,0
ACC_01599,Enterprise,Consulting,Content Marketing,17,4.0,59.0,0,1,9,0
ACC_01600,Pro,E-commerce,Organic Search,2,5.0,62.0,1,0,11,0
ACC_01602,Basic,Manufacturing,Partnership,5,5.0,113.0,0,1,10,0
ACC_01603,Basic,Healthcare,Content Marketing,10,4.0,43.0,0,1,4,0
ACC_01604,Enterprise,Finance,Content Marketing,7,5.0,90.0,1,0,8,0
ACC_01605,Basic,SaaS,Content Marketing,14,4.0,75.0,1,0,9,0
ACC_01606,Basic,Education,Referral,7,4.0,45.0,1,0,12,0
ACC_01607,Enterprise,Education,Organic Search,3,3.0,65.0,0,1,4,0
ACC_01609,Basic,E-commerce,LinkedIn,18,4.0,71.0,0,0,7,0
ACC_01610,Basic,SaaS,Direct,11,4.0,52.0,0,0,4,0
ACC_01611,Pro,Marketing,Paid Search,7,4.0,64.0,1,0,7,0
ACC_01612,Basic,Healthcare,Referral,8,4.0,76.0,1,1,7,0
ACC_01614,Pro,Media,Referral,12,4.0,74.0,1,1,7,0
ACC_01618,Basic,Real Estate,Organic Search,18,4.0,56.0,0,0,6,0
ACC_01619,Basic,Manufacturing,Organic Search,17,4.0,72.0,0,1,8,0
ACC_01620,Enterprise,Healthcare,Partnership,11,4.0,73.0,0,0,3,0
ACC_01621,Pro,Manufacturing,Content Marketing,5,3.0,73.0,0,1,11,0
ACC_01622,Basic,Education,Paid Search,7,4.0,82.0,0,0,5,0
ACC_01623,Pro,SaaS,Organic Search,13,4.0,62.0,0,0,5,0
ACC_01624,Basic,Consulting,Content Marketing,4,5.0,79.0,0,0,6,0
ACC_01625,Basic,Consulting,Paid Search,11,4.0,89.0,1,1,5,0
ACC_01626,Pro,Media,LinkedIn,7,3.0,65.0,1,0,9,0
ACC_01628,Enterprise,Marketing,Paid Search,3,3.0,45.0,1,1,11,0
ACC_01629,Enterprise,Consulting,Partnership,15,4.0,41.0,0,1,11,0
ACC_01630,Basic,SaaS,Content Marketing,6,3.0,57.0,1,0,3,0
ACC_01631,Pro,Healthcare,Organic Search,5,4.0,46.0,1,0,9,0
ACC_01632,Basic,E-commerce,LinkedIn,13,3.0,76.0,0,0,7,0
ACC_01633,Basic,Marketing,Content Marketing,5,3.0,77.0,0,1,1,0
ACC_01634,Pro,E-commerce,LinkedIn,4,4.0,70.0,0,1,10,0
ACC_01635,Basic,Manufacturing,Referral,11,4.0,61.0,0,0,4,0
ACC_01636,Basic,Consulting,Content Marketing,18,4.0,79.0,1,1,8,0
ACC_01637,Basic,Real Estate,LinkedIn,6,3.0,69.0,0,1,11,0
ACC_01638,Pro,Marketing,Content Marketing,4,4.0,45.0,1,0,5,0
ACC_01639,Pro,SaaS,Paid Search,17,4.0,66.0,1,0,4,0
ACC_01640,Pro,Real Estate,Partnership,19,4.0,76.0,1,1,5,0
ACC_01641,Basic,Consulting,Referral,5,4.0,66.0,0,0,4,0
ACC_01642,Basic,Media,Direct,5,4.0,86.0,0,0,5,0
ACC_01645,Basic,SaaS,Direct,6,3.0,68.0,0,1,6,0
ACC_01646,Basic,Consulting,Content Marketing,11,4.0,68.0,1,0,7,0
ACC_01648,Basic,Media,Partnership,8,3.0,70.0,0,0,5,0
ACC_01649,Pro,Media,Content Marketing,8,3.0,56.0,0,0,5,0
ACC_01650,Enterprise,SaaS,Organic Search,5,4.0,81.0,0,1,6,0
ACC_01651,Enterprise,Manufacturing,LinkedIn,7,4.0,78.0,1,1,10,0
ACC_01653,Basic,Media,Organic Search,5,4.0,71.0,0,0,3,0
ACC_01654,Enterprise,Real Estate,Paid Search,3,3.0,136.0,1,1,12,0
ACC_01655,Pro,Education,Paid Search,19,4.0,83.0,1,1,13,0
ACC_01656,Basic,Consulting,Partnership,6,3.0,65.0,1,0,1,0
ACC_01658,Basic,Media,Paid Search,7,4.0,51.0,1,0,13,0
ACC_01659,Pro,Real Estate,Referral,12,3.0,73.0,1,0,7,0
ACC_01660,Pro,Manufacturing,Organic Search,4,3.0,60.0,1,0,3,0
ACC_01662,Enterprise,Consulting,Partnership,21,4.0,69.0,0,1,5,0
ACC_01663,Pro,Media,Partnership,18,4.0,67.0,0,0,9,0
ACC_01664,Pro,Consulting,Organic Search,15,4.0,55.0,1,1,11,0
ACC_01665,Pro,Media,Events,3,4.0,54.0,0,0,8,0
ACC_01666,Enterprise,Marketing,Partnership,9,4.0,76.0,1,0,4,0
ACC_01667,Pro,Finance,Paid Search,5,4.0,56.0,0,0,2,0
ACC_01668,Pro,Education,LinkedIn,7,4.0,56.0,0,0,8,0
ACC_01669,Basic,Education,Content Marketing,4,4.0,11.0,1,1,7,0
ACC_01670,Basic,Media,LinkedIn,8,4.0,51.0,1,0,6,0
ACC_01672,Pro,Finance,Content Marketing,8,4.0,77.0,0,1,4,0
ACC_01673,Enterprise,Healthcare,Organic Search,6,4.0,86.0,0,1,7,0
ACC_01674,Basic,Marketing,Paid Search,4,5.0,106.0,1,0,6,0
ACC_01675,Basic,Finance,LinkedIn,14,4.0,84.0,0,0,9,0
ACC_01676,Basic,Education,Organic Search,3,3.0,48.0,0,0,10,0
ACC_01677,Enterprise,Marketing,LinkedIn,7,4.0,66.0,0,1,4,0
ACC_01678,Enterprise,Consulting,Organic Search,2,5.0,156.0,0,1,10,0
ACC_01681,Enterprise,E-commerce,Content Marketing,21,4.0,77.0,1,1,6,0
ACC_01682,Basic,Finance,LinkedIn,10,5.0,81.0,0,0,2,0
ACC_01683,Enterprise,Finance,Content Marketing,8,4.0,105.0,1,1,6,0
ACC_01684,Pro,SaaS,Organic Search,6,4.0,113.0,1,1,11,0
ACC_01685,Basic,Manufacturing,Organic Search,1,4.0,41.0,0,1,6,0
ACC_01687,Pro,Consulting,Paid Search,5,5.0,107.0,1,0,9,0
ACC_01688,Basic,Manufacturing,Paid Search,1,3.0,87.0,0,1,4,0
ACC_01689,Pro,E-commerce,Paid Search,11,4.0,74.0,0,0,6,0
ACC_01691,Enterprise,Manufacturing,Paid Search,1,2.0,7.0,0,0,3,0
ACC_01692,Enterprise,Healthcare,Content Marketing,16,4.0,55.0,0,1,2,0
ACC_01693,Basic,E-commerce,Organic Search,12,4.0,68.0,1,1,7,0
ACC_01697,Basic,Finance,Direct,4,3.0,70.0,0,0,6,0
ACC_01698,Enterprise,Media,Partnership,21,4.0,83.0,1,1,15,0
ACC_01699,Basic,Manufacturing,Organic Search,4,4.0,67.0,1,0,9,0
ACC_01700,Pro,Consulting,LinkedIn,3,3.0,59.0,1,0,3,0
ACC_01701,Enterprise,Finance,LinkedIn,5,4.0,45.0,0,1,10,0
ACC_01704,Enterprise,Media,Referral,1,5.0,20.0,1,0,8,0
ACC_01705,Pro,Education,Referral,20,4.0,74.0,0,0,4,0
ACC_01708,Basic,E-commerce,Paid Search,4,3.0,57.0,0,1,5,0
ACC_01709,Enterprise,E-commerce,LinkedIn,16,4.0,74.0,1,1,9,0
ACC_01710,Basic,Healthcare,Paid Search,3,3.0,52.0,1,1,8,0
