usage_id,account_id,feature_name,usage_date,usage_count,usage_duration_secs,error_count,is_beta_feature
USG_003880,ACC_00006,Advanced Analytics,2022-12-04,3,666,0,1
USG_003881,ACC_00006,Mobile App,2022-12-04,17,6188,0,0
USG_003882,ACC_00006,Team Collaboration,2022-12-04,4,1572,0,0
USG_003883,ACC_00006,Webhook,2022-12-04,2,556,0,0
USG_003884,ACC_00006,Integrations,2022-12-04,7,3402,0,0
USG_003885,ACC_00006,Auto Backup,2022-12-06,2,830,0,0
USG_003886,ACC_00006,API Access,2022-12-06,1,284,0,0
USG_003887,ACC_00006,Bulk Import,2022-12-06,18,1260,0,0
USG_003888,ACC_00006,White Labeling,2022-12-06,6,1692,0,0
USG_003889,ACC_00006,Dashboard Export,2022-12-06,3,783,0,0
USG_003890,ACC_00006,Advanced Analytics,2022-12-06,3,219,0,1
USG_003891,ACC_00006,Mobile App,2022-12-06,4,676,0,0
USG_003892,ACC_00006,Team Collaboration,2022-12-06,1,274,0,0
USG_003893,ACC_00006,Webhook,2022-12-06,9,2916,0,0
USG_003894,ACC_00006,Integrations,2022-12-06,3,507,0,0
USG_003895,ACC_00006,Auto Backup,2022-12-09,15,2595,0,0
USG_003896,ACC_00006,API Access,2022-12-09,8,3416,0,0
USG_003897,ACC_00006,Bulk Import,2022-12-09,7,1785,0,0
USG_003898,ACC_00006,White Labeling,2022-12-09,4,172,0,0
USG_003899,ACC_00006,Dashboard Export,2022-12-09,2,1176,0,0
USG_003900,ACC_00006,Advanced Analytics,2022-12-09,4,1148,0,1
USG_003901,ACC_00006,Mobile App,2022-12-09,10,5480,0,0
USG_003902,ACC_00006,Team Collaboration,2022-12-09,12,2832,0,0
USG_003903,ACC_00006,Webhook,2022-12-09,2,464,0,0
USG_003904,ACC_00006,Integrations,2022-12-09,4,136,0,0
USG_003905,ACC_00006,Auto Backup,2022-12-11,19,2850,0,0
USG_003906,ACC_00006,API Access,2022-12-11,12,2016,0,0
USG_003907,ACC_00006,Bulk Import,2022-12-11,19,9101,0,0
USG_003908,ACC_00006,White Labeling,2022-12-11,15,3090,0,0
USG_003909,ACC_00006,Dashboard Export,2022-12-11,3,1275,0,0
USG_003910,ACC_00006,Advanced Analytics,2022-12-11,11,4092,1,1
USG_003911,ACC_00006,Mobile App,2022-12-11,16,3136,0,0
USG_003912,ACC_00006,Team Collaboration,2022-12-11,1,240,0,0
USG_003913,ACC_00006,Webhook,2022-12-11,16,6384,0,0
USG_003914,ACC_00006,Integrations,2022-12-11,7,3311,0,0
USG_003915,ACC_00006,Auto Backup,2022-12-13,3,213,0,0
USG_003916,ACC_00006,API Access,2022-12-13,1,470,1,0
USG_003917,ACC_00006,Bulk Import,2022-12-13,10,3250,0,0
USG_003918,ACC_00006,White Labeling,2022-12-13,3,507,0,0
USG_003919,ACC_00006,Dashboard Export,2022-12-13,12,2952,0,0
USG_003920,ACC_00006,Advanced Analytics,2022-12-13,6,1716,0,1
USG_003921,ACC_00006,Mobile App,2022-12-13,5,1140,0,0
USG_003922,ACC_00006,Team Collaboration,2022-12-13,1,592,0,0
USG_003923,ACC_00006,Webhook,2022-12-13,7,3227,0,0
USG_003924,ACC_00006,Integrations,2022-12-13,8,552,0,0
USG_003925,ACC_00006,Auto Backup,2022-12-16,1,324,0,0
USG_003926,ACC_00006,API Access,2022-12-16,10,5960,0,0
USG_003927,ACC_00006,Bulk Import,2022-12-16,3,813,0,0
USG_003928,ACC_00006,White Labeling,2022-12-16,13,3952,0,0
USG_003929,ACC_00006,Dashboard Export,2022-12-16,3,429,0,0
USG_003930,ACC_00006,Advanced Analytics,2022-12-16,2,724,0,1
USG_003931,ACC_00006,Mobile App,2022-12-16,7,3969,0,0
USG_003932,ACC_00006,Team Collaboration,2022-12-16,1,518,0,0
USG_003933,ACC_00006,Webhook,2022-12-16,1,586,0,0
USG_003934,ACC_00006,Integrations,2022-12-16,3,738,0,0
USG_003935,ACC_00006,Auto Backup,2022-12-19,3,804,0,0
USG_003936,ACC_00006,API Access,2022-12-19,2,858,0,0
USG_003937,ACC_00006,Bulk Import,2022-12-19,12,1104,0,0
USG_003938,ACC_00006,White Labeling,2022-12-19,4,452,0,0
USG_003939,ACC_00006,Dashboard Export,2022-12-19,17,8534,0,0
USG_003940,ACC_00006,Advanced Analytics,2022-12-19,15,2190,0,1
USG_003941,ACC_00006,Mobile App,2022-12-19,15,8760,0,0
USG_003942,ACC_00006,Team Collaboration,2022-12-19,13,3913,0,0
USG_003943,ACC_00006,Webhook,2022-12-19,19,8360,0,0
USG_003944,ACC_00006,Integrations,2022-12-19,7,1519,0,0
USG_003945,ACC_00006,Auto Backup,2022-12-22,2,966,0,0
USG_003946,ACC_00006,API Access,2022-12-22,11,3333,0,0
USG_003947,ACC_00006,Bulk Import,2022-12-22,1,144,0,0
USG_003948,ACC_00006,White Labeling,2022-12-22,3,1125,0,0
USG_003949,ACC_00006,Dashboard Export,2022-12-22,4,604,0,0
USG_003950,ACC_00006,Advanced Analytics,2022-12-22,17,8449,0,1
USG_003951,ACC_00006,Mobile App,2022-12-22,16,5280,0,0
USG_003952,ACC_00006,Team Collaboration,2022-12-22,12,6036,0,0
USG_003953,ACC_00006,Webhook,2022-12-22,15,5715,0,0
USG_003954,ACC_00006,Integrations,2022-12-22,2,670,0,0
USG_003955,ACC_00006,Auto Backup,2022-12-25,4,1604,0,0
USG_003956,ACC_00006,API Access,2022-12-25,8,488,0,0
USG_003957,ACC_00006,Bulk Import,2022-12-25,4,252,0,0
USG_003958,ACC_00006,White Labeling,2022-12-25,4,1608,0,0
USG_003959,ACC_00006,Dashboard Export,2022-12-25,13,3146,0,0
USG_003960,ACC_00006,Advanced Analytics,2022-12-25,17,986,0,1
USG_003961,ACC_00006,Mobile App,2022-12-25,2,420,0,0
USG_003962,ACC_00006,Team Collaboration,2022-12-25,3,879,0,0
USG_003963,ACC_00006,Webhook,2022-12-25,4,1340,0,0
USG_003964,ACC_00006,Integrations,2022-12-25,3,732,0,0
USG_003965,ACC_00006,Auto Backup,2022-12-28,13,1469,0,0
USG_003966,ACC_00006,API Access,2022-12-28,5,2080,0,0
USG_003967,ACC_00006,Bulk Import,2022-12-28,4,512,0,0
USG_003968,ACC_00006,White Labeling,2022-12-28,3,1164,0,0
USG_003969,ACC_00006,Dashboard Export,2022-12-28,19,5187,0,0
USG_003970,ACC_00006,Advanced Analytics,2022-12-28,3,393,0,1
USG_003971,ACC_00006,Mobile App,2022-12-28,2,268,0,0
USG_003972,ACC_00006,Team Collaboration,2022-12-28,15,3105,0,0
USG_003973,ACC_00006,Webhook,2022-12-28,19,9918,0,0
USG_003974,ACC_00006,Integrations,2022-12-28,4,168,0,0
USG_003975,ACC_00006,Auto Backup,2023-01-01,12,1728,0,0
USG_003976,ACC_00006,API Access,2023-01-01,6,2340,0,0
USG_003977,ACC_00006,Bulk Import,2023-01-01,4,2288,0,0
USG_003978,ACC_00006,White Labeling,2023-01-01,13,1170,0,0
USG_003979,ACC_00006,Dashboard Export,2023-01-01,2,762,1,0
USG_003980,ACC_00006,Advanced Analytics,2023-01-01,7,2296,0,1
USG_003981,ACC_00006,Mobile App,2023-01-01,19,2394,0,0
USG_003982,ACC_00006,Team Collaboration,2023-01-01,1,275,0,0
USG_003983,ACC_00006,Webhook,2023-01-01,9,1962,0,0
USG_003984,ACC_00006,Integrations,2023-01-01,13,4043,0,0
USG_003985,ACC_00006,Auto Backup,2023-01-04,1,425,0,0
USG_003986,ACC_00006,API Access,2023-01-04,2,832,0,0
USG_003987,ACC_00006,Bulk Import,2023-01-04,19,11039,0,0
USG_003988,ACC_00006,White Labeling,2023-01-04,6,3186,0,0
USG_003989,ACC_00006,Dashboard Export,2023-01-04,1,179,0,0
USG_003990,ACC_00006,Advanced Analytics,2023-01-04,4,2312,0,1
USG_003991,ACC_00006,Mobile App,2023-01-04,3,1284,0,0
USG_003992,ACC_00006,Team Collaboration,2023-01-04,3,381,0,0
USG_003993,ACC_00006,Webhook,2023-01-04,9,2952,0,0
USG_003994,ACC_00006,Integrations,2023-01-04,2,626,0,0
USG_003995,ACC_00006,Auto Backup,2023-01-07,16,8592,0,0
USG_003996,ACC_00006,API Access,2023-01-07,11,902,0,0
USG_003997,ACC_00006,Bulk Import,2023-01-07,18,10512,0,0
USG_003998,ACC_00006,White Labeling,2023-01-07,9,3861,0,0
USG_003999,ACC_00006,Dashboard Export,2023-01-07,3,1011,0,0
USG_004000,ACC_00006,Advanced Analytics,2023-01-07,15,8565,0,1
USG_004001,ACC_00006,Mobile App,2023-01-07,8,944,0,0
USG_004002,ACC_00006,Team Collaboration,2023-01-07,5,1330,0,0
USG_004003,ACC_00006,Webhook,2023-01-07,18,7002,0,0
USG_004004,ACC_00006,Integrations,2023-01-07,1,348,0,0
USG_004005,ACC_00006,Auto Backup,2023-01-11,5,1605,0,0
USG_004006,ACC_00006,API Access,2023-01-11,2,380,1,0
USG_004007,ACC_00006,Bulk Import,2023-01-11,15,2160,0,0
USG_004008,ACC_00006,White Labeling,2023-01-11,17,901,0,0
USG_004009,ACC_00006,Dashboard Export,2023-01-11,15,1545,0,0
USG_004010,ACC_00006,Advanced Analytics,2023-01-11,19,6536,0,1
USG_004011,ACC_00006,Mobile App,2023-01-11,1,159,0,0
USG_004012,ACC_00006,Team Collaboration,2023-01-11,9,4446,0,0
USG_004013,ACC_00006,Webhook,2023-01-11,7,938,0,0
USG_004014,ACC_00006,Integrations,2023-01-11,2,562,0,0
USG_004015,ACC_00006,Auto Backup,2023-01-15,1,336,0,0
USG_004016,ACC_00006,API Access,2023-01-15,18,3078,0,0
USG_004017,ACC_00006,Bulk Import,2023-01-15,15,4230,0,0
USG_004018,ACC_00006,White Labeling,2023-01-15,7,2401,0,0
USG_004019,ACC_00006,Dashboard Export,2023-01-15,4,2012,0,0
USG_004020,ACC_00006,Advanced Analytics,2023-01-15,15,2760,0,1
USG_004021,ACC_00006,Mobile App,2023-01-15,2,898,0,0
USG_004022,ACC_00006,Team Collaboration,2023-01-15,7,756,0,0
USG_004023,ACC_00006,Webhook,2023-01-15,5,1840,0,0
USG_004024,ACC_00006,Integrations,2023-01-15,4,320,0,0
USG_004025,ACC_00006,Auto Backup,2023-01-17,10,5530,0,0
USG_004026,ACC_00006,API Access,2023-01-17,5,2930,0,0
USG_004027,ACC_00006,Bulk Import,2023-01-17,2,234,0,0
USG_004028,ACC_00006,White Labeling,2023-01-17,4,332,0,0
USG_004029,ACC_00006,Dashboard Export,2023-01-17,10,4810,0,0
USG_004030,ACC_00006,Advanced Analytics,2023-01-17,2,636,0,1
USG_004031,ACC_00006,Mobile App,2023-01-17,19,6688,0,0
USG_004032,ACC_00006,Team Collaboration,2023-01-17,7,4074,0,0
USG_004033,ACC_00006,Webhook,2023-01-17,5,1750,0,0
USG_004034,ACC_00006,Integrations,2023-01-17,2,222,0,0
USG_004035,ACC_00006,Auto Backup,2023-01-20,12,3636,0,0
USG_004036,ACC_00006,API Access,2023-01-20,3,1413,0,0
USG_004037,ACC_00006,Bulk Import,2023-01-20,4,824,0,0
USG_004038,ACC_00006,White Labeling,2023-01-20,10,5210,0,0
USG_004039,ACC_00006,Dashboard Export,2023-01-20,10,3660,0,0
USG_004040,ACC_00006,Advanced Analytics,2023-01-20,4,2196,0,1
USG_004041,ACC_00006,Mobile App,2023-01-20,16,7536,0,0
USG_004042,ACC_00006,Team Collaboration,2023-01-20,18,9072,0,0
USG_004043,ACC_00006,Webhook,2023-01-20,15,495,0,0
USG_004044,ACC_00006,Integrations,2023-01-20,1,172,0,0
USG_004045,ACC_00006,Auto Backup,2023-01-21,4,1740,0,0
USG_004046,ACC_00006,API Access,2023-01-21,14,4144,0,0
USG_004047,ACC_00006,Bulk Import,2023-01-21,9,1548,0,0
USG_004048,ACC_00006,White Labeling,2023-01-21,4,1960,0,0
USG_004049,ACC_00006,Dashboard Export,2023-01-21,2,388,0,0
USG_004050,ACC_00006,Advanced Analytics,2023-01-21,4,428,0,1
USG_004051,ACC_00006,Mobile App,2023-01-21,10,4590,0,0
USG_004052,ACC_00006,Team Collaboration,2023-01-21,8,976,0,0
USG_004053,ACC_00006,Webhook,2023-01-21,18,1782,0,0
USG_004054,ACC_00006,Integrations,2023-01-21,14,3962,0,0
USG_004055,ACC_00006,Auto Backup,2023-01-27,4,1268,0,0
USG_004056,ACC_00006,API Access,2023-01-27,3,1593,1,0
USG_004057,ACC_00006,Bulk Import,2023-01-27,5,1600,0,0
USG_004058,ACC_00006,White Labeling,2023-01-27,15,2430,0,0
USG_004059,ACC_00006,Dashboard Export,2023-01-27,6,2466,0,0
USG_004060,ACC_00006,Advanced Analytics,2023-01-27,3,225,0,1
USG_004061,ACC_00006,Mobile App,2023-01-27,6,2934,0,0
USG_004062,ACC_00006,Team Collaboration,2023-01-27,1,387,0,0
USG_004063,ACC_00006,Webhook,2023-01-27,14,7420,0,0
USG_004064,ACC_00006,Integrations,2023-01-27,3,711,0,0
USG_004065,ACC_00006,Auto Backup,2023-01-28,8,1312,0,0
USG_004066,ACC_00006,API Access,2023-01-28,4,1616,0,0
USG_004067,ACC_00006,Bulk Import,2023-01-28,1,31,0,0
USG_004068,ACC_00006,White Labeling,2023-01-28,7,910,0,0
USG_004069,ACC_00006,Dashboard Export,2023-01-28,17,9469,0,0
USG_004070,ACC_00006,Advanced Analytics,2023-01-28,3,1695,0,1
USG_004071,ACC_00006,Mobile App,2023-01-28,2,782,0,0
USG_004072,ACC_00006,Team Collaboration,2023-01-28,1,200,0,0
USG_004073,ACC_00006,Webhook,2023-01-28,3,1554,0,0
USG_004074,ACC_00006,Integrations,2023-01-28,12,552,1,0
USG_004075,ACC_00006,Auto Backup,2023-02-01,3,306,0,0
USG_004076,ACC_00006,API Access,2023-02-01,3,1644,0,0
USG_004077,ACC_00006,Bulk Import,2023-02-01,4,1236,0,0
USG_004078,ACC_00006,White Labeling,2023-02-01,8,648,0,0
USG_004079,ACC_00006,Dashboard Export,2023-02-01,4,1908,0,0
USG_004080,ACC_00006,Advanced Analytics,2023-02-01,2,1098,0,1
USG_004081,ACC_00006,Mobile App,2023-02-01,4,1944,0,0
USG_004082,ACC_00006,Team Collaboration,2023-02-01,2,1066,0,0
USG_004083,ACC_00006,Webhook,2023-02-01,4,1088,0,0
USG_004084,ACC_00006,Integrations,2023-02-01,1,340,0,0
USG_004085,ACC_00006,Auto Backup,2023-02-05,3,651,0,0
USG_004086,ACC_00006,API Access,2023-02-05,7,3038,0,0
USG_004087,ACC_00006,Bulk Import,2023-02-05,17,2516,0,0
USG_004088,ACC_00006,White Labeling,2023-02-05,16,4384,0,0
USG_004089,ACC_00006,Dashboard Export,2023-02-05,2,310,0,0
USG_004090,ACC_00006,Advanced Analytics,2023-02-05,3,1071,0,1
USG_004091,ACC_00006,Mobile App,2023-02-05,1,480,0,0
USG_004092,ACC_00006,Team Collaboration,2023-02-05,15,1335,0,0
USG_004093,ACC_00006,Webhook,2023-02-05,7,4060,0,0
USG_004094,ACC_00006,Integrations,2023-02-05,17,4301,0,0
USG_004095,ACC_00006,Auto Backup,2023-02-07,9,531,0,0
USG_004096,ACC_00006,API Access,2023-02-07,18,10746,0,0
USG_004097,ACC_00006,Bulk Import,2023-02-07,12,3612,0,0
USG_004098,ACC_00006,White Labeling,2023-02-07,4,992,0,0
USG_004099,ACC_00006,Dashboard Export,2023-02-07,7,1869,0,0
USG_004100,ACC_00006,Advanced Analytics,2023-02-07,3,375,0,1
USG_004101,ACC_00006,Mobile App,2023-02-07,9,927,0,0
USG_004102,ACC_00006,Team Collaboration,2023-02-07,2,486,0,0
USG_004103,ACC_00006,Webhook,2023-02-07,8,3480,0,0
USG_004104,ACC_00006,Integrations,2023-02-07,1,115,0,0
USG_004105,ACC_00006,Auto Backup,2023-02-08,8,2600,0,0
USG_004106,ACC_00006,API Access,2023-02-08,16,6448,0,0
USG_004107,ACC_00006,Bulk Import,2023-02-08,9,4059,0,0
USG_004108,ACC_00006,White Labeling,2023-02-08,6,2418,0,0
USG_004109,ACC_00006,Dashboard Export,2023-02-08,10,5150,0,0
USG_004110,ACC_00006,Advanced Analytics,2023-02-08,1,393,0,1
USG_004111,ACC_00006,Mobile App,2023-02-08,6,2070,0,0
USG_004112,ACC_00006,Team Collaboration,2023-02-08,2,1088,0,0
USG_004113,ACC_00006,Webhook,2023-02-08,1,460,0,0
USG_004114,ACC_00006,Integrations,2023-02-08,4,984,0,0
USG_004115,ACC_00006,Auto Backup,2023-02-10,8,976,0,0
USG_004116,ACC_00006,API Access,2023-02-10,15,675,0,0
USG_004117,ACC_00006,Bulk Import,2023-02-10,6,3246,0,0
USG_004118,ACC_00006,White Labeling,2023-02-10,18,10224,0,0
USG_004119,ACC_00006,Dashboard Export,2023-02-10,17,1530,0,0
USG_004120,ACC_00006,Advanced Analytics,2023-02-10,2,862,0,1
USG_004121,ACC_00006,Mobile App,2023-02-10,3,1125,0,0
USG_004122,ACC_00006,Team Collaboration,2023-02-10,14,4956,0,0
USG_004123,ACC_00006,Webhook,2023-02-10,18,6012,0,0
USG_004124,ACC_00006,Integrations,2023-02-10,4,1044,0,0
USG_004125,ACC_00006,Auto Backup,2023-02-12,19,1729,0,0
USG_004126,ACC_00006,API Access,2023-02-12,16,6816,0,0
USG_004127,ACC_00006,Bulk Import,2023-02-12,12,420,0,0
USG_004128,ACC_00006,White Labeling,2023-02-12,4,988,0,0
USG_004129,ACC_00006,Dashboard Export,2023-02-12,4,1704,1,0
USG_004130,ACC_00006,Advanced Analytics,2023-02-12,3,153,0,1
USG_004131,ACC_00006,Mobile App,2023-02-12,8,2016,0,0
USG_004132,ACC_00006,Team Collaboration,2023-02-12,18,1926,0,0
USG_004133,ACC_00006,Webhook,2023-02-12,17,2754,0,0
USG_004134,ACC_00006,Integrations,2023-02-12,3,420,0,0
USG_004135,ACC_00006,Auto Backup,2023-02-16,3,1110,0,0
USG_004136,ACC_00006,API Access,2023-02-16,2,856,0,0
USG_004137,ACC_00006,Bulk Import,2023-02-16,16,1360,0,0
USG_004138,ACC_00006,White Labeling,2023-02-16,1,567,0,0
USG_004139,ACC_00006,Dashboard Export,2023-02-16,5,1915,1,0
USG_004140,ACC_00006,Advanced Analytics,2023-02-16,14,3668,0,1
USG_004141,ACC_00006,Mobile App,2023-02-16,2,358,0,0
USG_004142,ACC_00006,Team Collaboration,2023-02-16,8,3312,0,0
USG_004143,ACC_00006,Webhook,2023-02-16,15,2250,0,0
USG_004144,ACC_00006,Integrations,2023-02-16,7,3556,0,0
USG_004145,ACC_00006,Auto Backup,2023-02-18,7,3626,0,0
USG_004146,ACC_00006,API Access,2023-02-18,4,1184,0,0
USG_004147,ACC_00006,Bulk Import,2023-02-18,3,444,0,0
USG_004148,ACC_00006,White Labeling,2023-02-18,5,2280,0,0
USG_004149,ACC_00006,Dashboard Export,2023-02-18,2,314,0,0
USG_004150,ACC_00006,Advanced Analytics,2023-02-18,4,380,0,1
USG_004151,ACC_00006,Mobile App,2023-02-18,18,2880,0,0
USG_004152,ACC_00006,Team Collaboration,2023-02-18,13,1534,0,0
USG_004153,ACC_00006,Webhook,2023-02-18,2,880,0,0
USG_004154,ACC_00006,Integrations,2023-02-18,3,1524,0,0
USG_004155,ACC_00006,Auto Backup,2023-02-21,8,1536,0,0
USG_004156,ACC_00006,API Access,2023-02-21,2,950,0,0
USG_004157,ACC_00006,Bulk Import,2023-02-21,6,270,0,0
USG_004158,ACC_00006,White Labeling,2023-02-21,3,1458,0,0
USG_004159,ACC_00006,Dashboard Export,2023-02-21,5,2275,0,0
USG_004160,ACC_00006,Advanced Analytics,2023-02-21,3,285,0,1
USG_004161,ACC_00006,Mobile App,2023-02-21,6,504,0,0
USG_004162,ACC_00006,Team Collaboration,2023-02-21,4,1552,0,0
USG_004163,ACC_00006,Webhook,2023-02-21,13,4966,0,0
USG_004164,ACC_00006,Integrations,2023-02-21,9,2304,0,0
USG_004165,ACC_00006,Auto Backup,2023-02-23,19,4408,0,0
USG_004166,ACC_00006,API Access,2023-02-23,16,4672,0,0
USG_004167,ACC_00006,Bulk Import,2023-02-23,3,786,0,0
USG_004168,ACC_00006,White Labeling,2023-02-23,3,1689,0,0
USG_004169,ACC_00006,Dashboard Export,2023-02-23,9,2124,0,0
USG_004170,ACC_00006,Advanced Analytics,2023-02-23,14,3444,0,1
USG_004171,ACC_00006,Mobile App,2023-02-23,14,462,0,0
USG_004172,ACC_00006,Team Collaboration,2023-02-23,8,1288,0,0
USG_004173,ACC_00006,Webhook,2023-02-23,14,4060,0,0
USG_004174,ACC_00006,Integrations,2023-02-23,11,5346,0,0
USG_004175,ACC_00006,Auto Backup,2023-02-25,8,2488,1,0
USG_004176,ACC_00006,API Access,2023-02-25,9,3402,0,0
USG_004177,ACC_00006,Bulk Import,2023-02-25,1,194,0,0
USG_004178,ACC_00006,White Labeling,2023-02-25,8,2184,1,0
USG_004179,ACC_00006,Dashboard Export,2023-02-25,16,1632,0,0
USG_004180,ACC_00006,Advanced Analytics,2023-02-25,4,500,0,1
USG_004181,ACC_00006,Mobile App,2023-02-25,14,3430,1,0
USG_004182,ACC_00006,Team Collaboration,2023-02-25,11,3476,0,0
USG_004183,ACC_00006,Webhook,2023-02-25,5,2745,0,0
USG_004184,ACC_00006,Integrations,2023-02-25,10,1800,0,0
USG_004185,ACC_00006,Auto Backup,2023-02-27,14,5516,0,0
USG_004186,ACC_00006,API Access,2023-02-27,9,3042,0,0
USG_004187,ACC_00006,Bulk Import,2023-02-27,2,1144,0,0
USG_004188,ACC_00006,White Labeling,2023-02-27,3,1650,0,0
USG_004189,ACC_00006,Dashboard Export,2023-02-27,10,5980,0,0
USG_004190,ACC_00006,Advanced Analytics,2023-02-27,10,2210,0,1
USG_004191,ACC_00006,Mobile App,2023-02-27,15,3615,0,0
USG_004192,ACC_00006,Team Collaboration,2023-02-27,3,624,0,0
USG_004193,ACC_00006,Webhook,2023-02-27,4,1220,0,0
USG_004194,ACC_00006,Integrations,2023-02-27,2,858,0,0
USG_004195,ACC_00006,Auto Backup,2023-03-03,17,5576,0,0
USG_004196,ACC_00006,API Access,2023-03-03,19,10811,0,0
USG_004197,ACC_00006,Bulk Import,2023-03-03,4,820,0,0
USG_004198,ACC_00006,White Labeling,2023-03-03,14,7938,0,0
USG_004199,ACC_00006,Dashboard Export,2023-03-03,16,4224,0,0
USG_004200,ACC_00006,Advanced Analytics,2023-03-03,2,386,0,1
USG_004201,ACC_00006,Mobile App,2023-03-03,3,795,0,0
USG_004202,ACC_00006,Team Collaboration,2023-03-03,14,1120,1,0
USG_004203,ACC_00006,Webhook,2023-03-03,5,1315,0,0
USG_004204,ACC_00006,Integrations,2023-03-03,4,376,0,0
USG_004205,ACC_00006,Auto Backup,2023-03-06,1,232,0,0
USG_004206,ACC_00006,API Access,2023-03-06,8,1832,0,0
USG_004207,ACC_00006,Bulk Import,2023-03-06,1,458,0,0
USG_004208,ACC_00006,White Labeling,2023-03-06,4,2076,0,0
USG_004209,ACC_00006,Dashboard Export,2023-03-06,15,4380,0,0
USG_004210,ACC_00006,Advanced Analytics,2023-03-06,5,2325,0,1
USG_004211,ACC_00006,Mobile App,2023-03-06,3,399,0,0
USG_004212,ACC_00006,Team Collaboration,2023-03-06,2,324,0,0
USG_004213,ACC_00006,Webhook,2023-03-06,18,2034,0,0
USG_004214,ACC_00006,Integrations,2023-03-06,9,1080,0,0
USG_004215,ACC_00006,Auto Backup,2023-03-08,13,4732,0,0
USG_004216,ACC_00006,API Access,2023-03-08,1,70,0,0
USG_004217,ACC_00006,Bulk Import,2023-03-08,2,538,0,0
USG_004218,ACC_00006,White Labeling,2023-03-08,1,431,0,0
USG_004219,ACC_00006,Dashboard Export,2023-03-08,1,111,0,0
USG_004220,ACC_00006,Advanced Analytics,2023-03-08,15,5700,0,1
USG_004221,ACC_00006,Mobile App,2023-03-08,17,6732,0,0
USG_004222,ACC_00006,Team Collaboration,2023-03-08,4,1696,0,0
USG_004223,ACC_00006,Webhook,2023-03-08,4,580,0,0
USG_004224,ACC_00006,Integrations,2023-03-08,2,990,0,0
USG_004225,ACC_00006,Auto Backup,2023-03-11,1,66,0,0
USG_004226,ACC_00006,API Access,2023-03-11,8,2568,0,0
USG_004227,ACC_00006,Bulk Import,2023-03-11,9,531,0,0
USG_004228,ACC_00006,White Labeling,2023-03-11,8,1000,0,0
USG_004229,ACC_00006,Dashboard Export,2023-03-11,19,4807,0,0
USG_004230,ACC_00006,Advanced Analytics,2023-03-11,13,5967,0,1
USG_004231,ACC_00006,Mobile App,2023-03-11,3,1011,0,0
USG_004232,ACC_00006,Team Collaboration,2023-03-11,2,548,0,0
USG_004233,ACC_00006,Webhook,2023-03-11,15,1410,0,0
USG_004234,ACC_00006,Integrations,2023-03-11,4,2032,0,0
USG_004235,ACC_00006,Auto Backup,2023-03-12,3,321,0,0
USG_004236,ACC_00006,API Access,2023-03-12,19,5149,0,0
USG_004237,ACC_00006,Bulk Import,2023-03-12,2,332,0,0
USG_004238,ACC_00006,White Labeling,2023-03-12,1,343,0,0
USG_004239,ACC_00006,Dashboard Export,2023-03-12,14,5936,0,0
USG_004240,ACC_00006,Advanced Analytics,2023-03-12,3,975,0,1
USG_004241,ACC_00006,Mobile App,2023-03-12,6,2772,1,0
USG_004242,ACC_00006,Team Collaboration,2023-03-12,5,2600,0,0
USG_004243,ACC_00006,Webhook,2023-03-12,9,5004,0,0
USG_004244,ACC_00006,Integrations,2023-03-12,4,224,0,0
USG_004245,ACC_00006,Auto Backup,2023-03-14,3,1338,0,0
USG_004246,ACC_00006,API Access,2023-03-14,4,1992,0,0
USG_004247,ACC_00006,Bulk Import,2023-03-14,6,1602,0,0
USG_004248,ACC_00006,White Labeling,2023-03-14,17,8058,0,0
USG_004249,ACC_00006,Dashboard Export,2023-03-14,1,146,0,0
USG_004250,ACC_00006,Advanced Analytics,2023-03-14,7,1792,0,1
USG_004251,ACC_00006,Mobile App,2023-03-14,12,1272,0,0
USG_004252,ACC_00006,Team Collaboration,2023-03-14,10,5890,1,0
USG_004253,ACC_00006,Webhook,2023-03-14,5,2910,0,0
USG_004254,ACC_00006,Integrations,2023-03-14,7,3185,0,0
USG_004255,ACC_00006,Auto Backup,2023-03-16,4,832,0,0
USG_004256,ACC_00006,API Access,2023-03-16,6,648,0,0
USG_004257,ACC_00006,Bulk Import,2023-03-16,3,480,0,0
USG_004258,ACC_00006,White Labeling,2023-03-16,12,3384,1,0
USG_004259,ACC_00006,Dashboard Export,2023-03-16,12,5172,0,0
USG_004260,ACC_00006,Advanced Analytics,2023-03-16,4,1196,0,1
USG_004261,ACC_00006,Mobile App,2023-03-16,13,3679,0,0
USG_004262,ACC_00006,Team Collaboration,2023-03-16,2,152,0,0
USG_004263,ACC_00006,Webhook,2023-03-16,11,1397,0,0
USG_004264,ACC_00006,Integrations,2023-03-16,4,1196,0,0
USG_004265,ACC_00006,Auto Backup,2023-03-18,4,832,0,0
USG_004266,ACC_00006,API Access,2023-03-18,1,146,0,0
USG_004267,ACC_00006,Bulk Import,2023-03-18,19,7011,0,0
USG_004268,ACC_00006,White Labeling,2023-03-18,14,7238,0,0
USG_004269,ACC_00006,Dashboard Export,2023-03-18,13,3406,0,0
USG_004270,ACC_00006,Advanced Analytics,2023-03-18,1,293,0,1
USG_004271,ACC_00006,Mobile App,2023-03-18,2,700,0,0
USG_004272,ACC_00006,Team Collaboration,2023-03-18,12,3732,0,0
USG_004273,ACC_00006,Webhook,2023-03-18,3,1443,0,0
USG_004274,ACC_00006,Integrations,2023-03-18,14,5922,0,0
USG_004275,ACC_00006,Auto Backup,2023-03-19,1,260,0,0
USG_004276,ACC_00006,API Access,2023-03-19,16,8608,0,0
