subscription_id,account_id,plan_tier,mrr_amount,arr_amount,start_date,end_date,billing_frequency,auto_renew_flag
SUB_03770,ACC_00167,Basic,124,1488,2023-06-12,,Monthly,1
SUB_03771,ACC_00167,Basic,124,1488,2023-07-12,,Monthly,1
SUB_03772,ACC_00167,Basic,124,1488,2023-08-11,,Monthly,1
SUB_03773,ACC_00167,Basic,124,1488,2023-09-10,,Monthly,1
SUB_03774,ACC_00167,Basic,124,1488,2023-10-10,,Monthly,1
SUB_03775,ACC_00167,Basic,124,1488,2023-11-09,,Monthly,1
SUB_03776,ACC_00167,Basic,124,1488,2023-12-09,,Monthly,1
SUB_03777,ACC_00167,Basic,124,1488,2024-01-08,,Annual,1
SUB_03778,ACC_00167,Basic,124,1488,2024-02-07,,Monthly,1
SUB_03779,ACC_00167,Basic,124,1488,2024-03-08,,Annual,1
SUB_03780,ACC_00167,Basic,124,1488,2024-04-07,,Monthly,1
SUB_03781,ACC_00167,Basic,124,1488,2024-05-07,,Annual,0
SUB_03782,ACC_00167,Basic,124,1488,2024-06-06,,Annual,1
SUB_03783,ACC_00167,Basic,124,1488,2024-07-06,,Annual,1
SUB_03784,ACC_00167,Basic,124,1488,2024-08-05,,Annual,1
SUB_03785,ACC_00167,Basic,124,1488,2024-09-04,,Monthly,1
SUB_03786,ACC_00167,Basic,124,1488,2024-10-04,,Annual,0
SUB_03787,ACC_00167,Basic,124,1488,2024-11-03,,Monthly,1
SUB_03788,ACC_00167,Basic,124,1488,2024-12-03,,Annual,1
SUB_03789,ACC_00168,Enterprise,12654,151848,2024-12-31,,Monthly,1
SUB_03790,ACC_00169,Enterprise,21084,253008,2023-01-03,,Annual,1
SUB_03791,ACC_00169,Enterprise,21084,253008,2023-02-02,,Monthly,1
SUB_03792,ACC_00169,Enterprise,21084,253008,2023-03-04,,Monthly,1
SUB_03793,ACC_00169,Enterprise,21084,253008,2023-04-03,,Monthly,1
SUB_03794,ACC_00169,Enterprise,21084,253008,2023-05-03,,Monthly,1
SUB_03795,ACC_00169,Enterprise,21084,253008,2023-06-02,,Monthly,1
SUB_03796,ACC_00170,Basic,88,1056,2023-12-29,,Annual,1
SUB_03797,ACC_00170,Basic,88,1056,2024-01-28,,Annual,1
SUB_03798,ACC_00170,Basic,88,1056,2024-02-27,,Monthly,1
SUB_03799,ACC_00170,Basic,88,1056,2024-03-28,,Annual,1
SUB_03800,ACC_00170,Basic,88,1056,2024-04-27,,Monthly,1
SUB_03801,ACC_00170,Basic,88,1056,2024-05-27,,Monthly,1
SUB_03802,ACC_00170,Basic,88,1056,2024-06-26,,Monthly,1
SUB_03803,ACC_00170,Basic,88,1056,2024-07-26,,Monthly,1
SUB_03804,ACC_00170,Basic,88,1056,2024-08-25,,Annual,1
SUB_03805,ACC_00170,Basic,88,1056,2024-09-24,,Monthly,1
SUB_03806,ACC_00170,Basic,88,1056,2024-10-24,,Annual,1
SUB_03807,ACC_00170,Basic,88,1056,2024-11-23,,Monthly,1
SUB_03808,ACC_00170,Basic,88,1056,2024-12-23,,Monthly,1
SUB_03809,ACC_00171,Enterprise,12269,147228,2022-01-15,,Monthly,1
SUB_03810,ACC_00171,Enterprise,12269,147228,2022-02-14,,Annual,1
SUB_03811,ACC_00171,Enterprise,12269,147228,2022-03-16,,Monthly,1
SUB_03812,ACC_00171,Enterprise,12269,147228,2022-04-15,,Monthly,1
SUB_03813,ACC_00171,Enterprise,12269,147228,2022-05-15,,Monthly,1
SUB_03814,ACC_00171,Enterprise,12269,147228,2022-06-14,,Annual,1
SUB_03815,ACC_00171,Enterprise,12269,147228,2022-07-14,,Annual,1
SUB_03816,ACC_00171,Enterprise,12269,147228,2022-08-13,,Annual,1
SUB_03817,ACC_00171,Enterprise,12269,147228,2022-09-12,,Monthly,1
SUB_03818,ACC_00171,Enterprise,12269,147228,2022-10-12,,Monthly,1
SUB_03819,ACC_00171,Enterprise,12269,147228,2022-11-11,,Monthly,1
SUB_03820,ACC_00171,Enterprise,12269,147228,2022-12-11,,Monthly,1
SUB_03821,ACC_00171,Enterprise,12269,147228,2023-01-10,,Monthly,1
SUB_03822,ACC_00171,Enterprise,12269,147228,2023-02-09,,Monthly,1
SUB_03823,ACC_00171,Enterprise,12269,147228,2023-03-11,,Monthly,1
SUB_03824,ACC_00171,Enterprise,12269,147228,2023-04-10,,Monthly,1
SUB_03825,ACC_00171,Enterprise,12269,147228,2023-05-10,,Monthly,1
SUB_03826,ACC_00171,Enterprise,12269,147228,2023-06-09,,Monthly,1
SUB_03827,ACC_00171,Enterprise,12269,147228,2023-07-09,,Monthly,1
SUB_03828,ACC_00171,Enterprise,12269,147228,2023-08-08,,Monthly,1
SUB_03829,ACC_00171,Enterprise,12269,147228,2023-09-07,,Monthly,1
SUB_03830,ACC_00171,Enterprise,12269,147228,2023-10-07,,Monthly,1
SUB_03831,ACC_00171,Enterprise,12269,147228,2023-11-06,,Monthly,1
SUB_03832,ACC_00171,Enterprise,12269,147228,2023-12-06,,Monthly,1
SUB_03833,ACC_00171,Enterprise,12269,147228,2024-01-05,,Annual,1
SUB_03834,ACC_00171,Enterprise,12269,147228,2024-02-04,,Monthly,1
SUB_03835,ACC_00171,Enterprise,12269,147228,2024-03-05,,Monthly,1
SUB_03836,ACC_00171,Enterprise,12269,147228,2024-04-04,,Monthly,1
SUB_03837,ACC_00171,Enterprise,12269,147228,2024-05-04,,Annual,1
SUB_03838,ACC_00171,Enterprise,12269,147228,2024-06-03,,Annual,1
SUB_03839,ACC_00171,Enterprise,12269,147228,2024-07-03,,Annual,1
SUB_03840,ACC_00171,Enterprise,12269,147228,2024-08-02,,Annual,1
SUB_03841,ACC_00171,Enterprise,12269,147228,2024-09-01,,Annual,1
SUB_03842,ACC_00171,Enterprise,12269,147228,2024-10-01,,Monthly,1
SUB_03843,ACC_00171,Enterprise,12269,147228,2024-10-31,,Monthly,1
SUB_03844,ACC_00171,Enterprise,12269,147228,2024-11-30,,Monthly,1
SUB_03845,ACC_00171,Enterprise,12269,147228,2024-12-30,,Monthly,1
SUB_03846,ACC_00172,Pro,326,3912,2022-10-20,,Annual,1
SUB_03847,ACC_00172,Pro,326,3912,2022-11-19,,Monthly,1
SUB_03848,ACC_00172,Pro,326,3912,2022-12-19,,Annual,1
SUB_03849,ACC_00172,Pro,326,3912,2023-01-18,,Monthly,1
SUB_03850,ACC_00172,Pro,326,3912,2023-02-17,,Monthly,1
SUB_03851,ACC_00172,Pro,326,3912,2023-03-19,,Annual,1
SUB_03852,ACC_00172,Pro,326,3912,2023-04-18,,Annual,1
SUB_03853,ACC_00172,Pro,326,3912,2023-05-18,,Annual,1
SUB_03854,ACC_00172,Pro,326,3912,2023-06-17,,Monthly,1
SUB_03855,ACC_00172,Pro,326,3912,2023-07-17,,Annual,1
SUB_03856,ACC_00172,Pro,326,3912,2023-08-16,,Annual,0
SUB_03857,ACC_00172,Pro,326,3912,2023-09-15,,Monthly,1
SUB_03858,ACC_00172,Pro,326,3912,2023-10-15,,Monthly,1
SUB_03859,ACC_00172,Pro,326,3912,2023-11-14,,Annual,1
SUB_03860,ACC_00172,Pro,326,3912,2023-12-14,,Monthly,1
SUB_03861,ACC_00172,Pro,326,3912,2024-01-13,,Annual,1
SUB_03862,ACC_00172,Pro,326,3912,2024-02-12,,Monthly,1
SUB_03863,ACC_00172,Pro,326,3912,2024-03-13,,Annual,1
SUB_03864,ACC_00172,Enterprise,13401,160812,2024-04-12,,Annual,1
SUB_03865,ACC_00172,Enterprise,13401,160812,2024-05-12,,Monthly,1
SUB_03866,ACC_00172,Enterprise,13401,160812,2024-06-11,,Monthly,1
SUB_03867,ACC_00172,Enterprise,13401,160812,2024-07-11,,Monthly,1
SUB_03868,ACC_00172,Enterprise,13401,160812,2024-08-10,,Annual,1
SUB_03869,ACC_00172,Enterprise,13401,160812,2024-09-09,,Monthly,1
SUB_03870,ACC_00172,Enterprise,13401,160812,2024-10-09,,Monthly,1
SUB_03871,ACC_00172,Enterprise,13401,160812,2024-11-08,,Annual,1
SUB_03872,ACC_00172,Enterprise,13401,160812,2024-12-08,,Monthly,1
SUB_03873,ACC_00173,Pro,1696,20352,2024-06-29,,Monthly,1
SUB_03874,ACC_00173,Pro,1696,20352,2024-07-29,,Monthly,1
SUB_03875,ACC_00173,Pro,1696,20352,2024-08-28,,Annual,1
SUB_03876,ACC_00173,Pro,1696,20352,2024-09-27,,Annual,0
SUB_03877,ACC_00173,Pro,1696,20352,2024-10-27,,Annual,1
SUB_03878,ACC_00173,Pro,1696,20352,2024-11-26,,Monthly,1
SUB_03879,ACC_00173,Pro,1696,20352,2024-12-26,,Annual,1
SUB_03880,ACC_00174,Basic,160,1920,2024-04-19,,Annual,1
SUB_03881,ACC_00174,Basic,160,1920,2024-05-19,,Monthly,1
SUB_03882,ACC_00174,Basic,160,1920,2024-06-18,,Annual,1
SUB_03883,ACC_00174,Basic,160,1920,2024-07-18,,Monthly,1
SUB_03884,ACC_00174,Basic,160,1920,2024-08-17,,Monthly,1
SUB_03885,ACC_00174,Basic,160,1920,2024-09-16,,Annual,1
SUB_03886,ACC_00174,Basic,160,1920,2024-10-16,,Annual,0
SUB_03887,ACC_00174,Basic,160,1920,2024-11-15,,Annual,1
SUB_03888,ACC_00174,Basic,160,1920,2024-12-15,,Monthly,1
SUB_03889,ACC_00175,Pro,1346,16152,2023-10-26,,Annual,1
SUB_03890,ACC_00175,Pro,1346,16152,2023-11-25,,Monthly,1
SUB_03891,ACC_00175,Pro,1346,16152,2023-12-25,,Monthly,1
SUB_03892,ACC_00175,Pro,1346,16152,2024-01-24,,Monthly,0
SUB_03893,ACC_00175,Pro,1346,16152,2024-02-23,,Monthly,1
SUB_03894,ACC_00175,Pro,1346,16152,2024-03-24,,Monthly,1
SUB_03895,ACC_00175,Pro,1346,16152,2024-04-23,,Annual,1
SUB_03896,ACC_00175,Pro,1346,16152,2024-05-23,,Monthly,1
SUB_03897,ACC_00175,Pro,1346,16152,2024-06-22,,Monthly,1
SUB_03898,ACC_00175,Pro,1346,16152,2024-07-22,,Monthly,0
SUB_03899,ACC_00175,Pro,1346,16152,2024-08-21,,Monthly,1
SUB_03900,ACC_00175,Pro,1346,16152,2024-09-20,,Annual,1
SUB_03901,ACC_00175,Pro,1346,16152,2024-10-20,,Monthly,1
SUB_03902,ACC_00175,Pro,1346,16152,2024-11-19,,Annual,1
SUB_03903,ACC_00175,Pro,1346,16152,2024-12-19,,Annual,1
SUB_03904,ACC_00176,Pro,1207,14484,2022-05-01,,Monthly,1
SUB_03905,ACC_00176,Pro,1207,14484,2022-05-31,,Annual,1
SUB_03906,ACC_00176,Pro,1207,14484,2022-06-30,,Monthly,1
SUB_03907,ACC_00176,Pro,1207,14484,2022-07-30,,Monthly,1
SUB_03908,ACC_00176,Pro,1207,14484,2022-08-29,,Monthly,1
SUB_03909,ACC_00176,Pro,1207,14484,2022-09-28,,Monthly,1
SUB_03910,ACC_00176,Pro,1207,14484,2022-10-28,,Monthly,1
SUB_03911,ACC_00176,Pro,1207,14484,2022-11-27,,Monthly,1
SUB_03912,ACC_00176,Pro,1207,14484,2022-12-27,,Monthly,1
SUB_03913,ACC_00176,Pro,1207,14484,2023-01-26,,Annual,1
SUB_03914,ACC_00176,Pro,1207,14484,2023-02-25,,Annual,1
SUB_03915,ACC_00176,Pro,1207,14484,2023-03-27,,Monthly,1
SUB_03916,ACC_00176,Pro,1207,14484,2023-04-26,,Monthly,1
SUB_03917,ACC_00176,Pro,1207,14484,2023-05-26,,Annual,1
SUB_03918,ACC_00176,Pro,1207,14484,2023-06-25,,Monthly,1
SUB_03919,ACC_00176,Pro,1207,14484,2023-07-25,,Monthly,1
SUB_03920,ACC_00176,Pro,1207,14484,2023-08-24,,Monthly,1
SUB_03921,ACC_00176,Pro,1207,14484,2023-09-23,,Annual,0
SUB_03922,ACC_00176,Pro,1207,14484,2023-10-23,,Monthly,1
SUB_03923,ACC_00176,Pro,1207,14484,2023-11-22,,Monthly,1
SUB_03924,ACC_00176,Pro,1207,14484,2023-12-22,,Monthly,1
SUB_03925,ACC_00176,Pro,1207,14484,2024-01-21,,Monthly,1
SUB_03926,ACC_00176,Pro,1207,14484,2024-02-20,,Monthly,1
SUB_03927,ACC_00176,Pro,1207,14484,2024-03-21,,Annual,1
SUB_03928,ACC_00176,Pro,1207,14484,2024-04-20,,Annual,1
SUB_03929,ACC_00176,Pro,1207,14484,2024-05-20,,Monthly,1
SUB_03930,ACC_00176,Pro,1207,14484,2024-06-19,,Monthly,1
SUB_03931,ACC_00176,Pro,1207,14484,2024-07-19,,Monthly,1
SUB_03932,ACC_00176,Enterprise,12733,152796,2024-08-18,,Monthly,1
SUB_03933,ACC_00176,Enterprise,12733,152796,2024-09-17,,Monthly,1
SUB_03934,ACC_00176,Enterprise,12733,152796,2024-10-17,,Monthly,1
SUB_03935,ACC_00176,Enterprise,12733,152796,2024-11-16,,Monthly,0
SUB_03936,ACC_00176,Enterprise,12733,152796,2024-12-16,,Monthly,1
SUB_03937,ACC_00177,Enterprise,17019,204228,2022-02-01,,Monthly,1
SUB_03938,ACC_00177,Enterprise,17019,204228,2022-03-03,,Monthly,1
SUB_03939,ACC_00177,Enterprise,17019,204228,2022-04-02,,Annual,1
SUB_03940,ACC_00177,Enterprise,17019,204228,2022-05-02,,Monthly,1
SUB_03941,ACC_00177,Enterprise,17019,204228,2022-06-01,,Monthly,1
SUB_03942,ACC_00177,Enterprise,17019,204228,2022-07-01,,Annual,0
SUB_03943,ACC_00177,Enterprise,17019,204228,2022-07-31,,Monthly,1
SUB_03944,ACC_00177,Enterprise,17019,204228,2022-08-30,,Monthly,1
SUB_03945,ACC_00177,Enterprise,17019,204228,2022-09-29,,Annual,1
SUB_03946,ACC_00177,Enterprise,17019,204228,2022-10-29,,Annual,1
SUB_03947,ACC_00177,Enterprise,17019,204228,2022-11-28,,Monthly,1
SUB_03948,ACC_00177,Enterprise,17019,204228,2022-12-28,,Monthly,1
SUB_03949,ACC_00177,Enterprise,17019,204228,2023-01-27,,Annual,1
SUB_03950,ACC_00177,Enterprise,17019,204228,2023-02-26,,Monthly,1
SUB_03951,ACC_00177,Enterprise,17019,204228,2023-03-28,,Monthly,1
SUB_03952,ACC_00177,Enterprise,17019,204228,2023-04-27,,Monthly,1
SUB_03953,ACC_00177,Enterprise,17019,204228,2023-05-27,,Monthly,1
SUB_03954,ACC_00177,Enterprise,17019,204228,2023-06-26,,Monthly,1
SUB_03955,ACC_00177,Enterprise,17019,204228,2023-07-26,,Annual,1
SUB_03956,ACC_00177,Enterprise,17019,204228,2023-08-25,,Annual,1
SUB_03957,ACC_00177,Enterprise,17019,204228,2023-09-24,,Annual,1
SUB_03958,ACC_00177,Enterprise,17019,204228,2023-10-24,,Monthly,1
SUB_03959,ACC_00177,Enterprise,17019,204228,2023-11-23,,Annual,1
SUB_03960,ACC_00177,Enterprise,17019,204228,2023-12-23,,Monthly,1
SUB_03961,ACC_00177,Enterprise,17019,204228,2024-01-22,,Monthly,1
SUB_03962,ACC_00177,Enterprise,17019,204228,2024-02-21,,Annual,1
SUB_03963,ACC_00177,Enterprise,17019,204228,2024-03-22,,Monthly,1
SUB_03964,ACC_00177,Enterprise,17019,204228,2024-04-21,,Monthly,1
SUB_03965,ACC_00177,Enterprise,17019,204228,2024-05-21,,Annual,1
SUB_03966,ACC_00177,Enterprise,17019,204228,2024-06-20,,Monthly,1
SUB_03967,ACC_00177,Enterprise,17019,204228,2024-07-20,,Annual,1
SUB_03968,ACC_00177,Enterprise,17019,204228,2024-08-19,,Monthly,1
SUB_03969,ACC_00177,Enterprise,17019,204228,2024-09-18,,Monthly,1
SUB_03970,ACC_00177,Enterprise,17019,204228,2024-10-18,,Monthly,0
SUB_03971,ACC_00177,Enterprise,17019,204228,2024-11-17,,Monthly,1
SUB_03972,ACC_00177,Enterprise,17019,204228,2024-12-17,,Monthly,1
SUB_03973,ACC_00178,Pro,1678,20136,2023-03-30,,Monthly,1
SUB_03974,ACC_00178,Pro,1678,20136,2023-04-29,,Monthly,1
SUB_03975,ACC_00178,Pro,1678,20136,2023-05-29,,Monthly,1
SUB_03976,ACC_00178,Pro,1678,20136,2023-06-28,,Annual,1
SUB_03977,ACC_00178,Pro,1678,20136,2023-07-28,,Monthly,1
SUB_03978,ACC_00178,Pro,1678,20136,2023-08-27,,Annual,1
SUB_03979,ACC_00178,Pro,1678,20136,2023-09-26,,Annual,1
SUB_03980,ACC_00178,Pro,1678,20136,2023-10-26,,Monthly,1
SUB_03981,ACC_00178,Pro,1678,20136,2023-11-25,,Annual,1
SUB_03982,ACC_00178,Pro,1678,20136,2023-12-25,,Annual,1
SUB_03983,ACC_00178,Pro,1678,20136,2024-01-24,,Monthly,1
SUB_03984,ACC_00178,Pro,1678,20136,2024-02-23,,Annual,1
SUB_03985,ACC_00178,Pro,1678,20136,2024-03-24,,Annual,1
SUB_03986,ACC_00178,Pro,1678,20136,2024-04-23,,Monthly,1
SUB_03987,ACC_00178,Pro,1678,20136,2024-05-23,,Monthly,1
SUB_03988,ACC_00178,Pro,1678,20136,2024-06-22,,Annual,1
SUB_03989,ACC_00178,Pro,1678,20136,2024-07-22,,Monthly,1
SUB_03990,ACC_00178,Pro,1678,20136,2024-08-21,,Monthly,1
SUB_03991,ACC_00178,Pro,1678,20136,2024-09-20,,Monthly,1
SUB_03992,ACC_00178,Pro,1678,20136,2024-10-20,,Monthly,0
SUB_03993,ACC_00178,Pro,1678,20136,2024-11-19,,Annual,1
SUB_03994,ACC_00178,Pro,1678,20136,2024-12-19,,Monthly,1
SUB_03995,ACC_00179,Enterprise,8703,104436,2024-01-31,,Monthly,1
SUB_03996,ACC_00179,Enterprise,8703,104436,2024-03-01,,Monthly,1
SUB_03997,ACC_00179,Enterprise,8703,104436,2024-03-31,,Annual,1
SUB_03998,ACC_00179,Enterprise,8703,104436,2024-04-30,,Monthly,1
SUB_03999,ACC_00179,Enterprise,8703,104436,2024-05-30,,Monthly,1
SUB_04000,ACC_00179,Enterprise,8703,104436,2024-06-29,,Annual,0
SUB_04001,ACC_00179,Enterprise,8703,104436,2024-07-29,,Monthly,1
SUB_04002,ACC_00179,Enterprise,8703,104436,2024-08-28,,Monthly,1
SUB_04003,ACC_00179,Enterprise,8703,104436,2024-09-27,,Annual,1
SUB_04004,ACC_00179,Enterprise,8703,104436,2024-10-27,,Monthly,1
SUB_04005,ACC_00179,Enterprise,8703,104436,2024-11-26,,Annual,1
SUB_04006,ACC_00179,Enterprise,8703,104436,2024-12-26,,Monthly,1
SUB_04007,ACC_00180,Basic,90,1080,2023-04-26,,Monthly,1
SUB_04008,ACC_00180,Basic,90,1080,2023-05-26,,Annual,1
SUB_04009,ACC_00180,Basic,90,1080,2023-06-25,,Monthly,1
SUB_04010,ACC_00180,Basic,90,1080,2023-07-25,,Annual,1
SUB_04011,ACC_00180,Basic,90,1080,2023-08-24,,Monthly,1
SUB_04012,ACC_00180,Basic,90,1080,2023-09-23,,Monthly,1
SUB_04013,ACC_00180,Basic,90,1080,2023-10-23,,Monthly,1
SUB_04014,ACC_00180,Basic,90,1080,2023-11-22,,Annual,1
SUB_04015,ACC_00180,Basic,90,1080,2023-12-22,,Annual,1
SUB_04016,ACC_00180,Basic,90,1080,2024-01-21,,Monthly,1
SUB_04017,ACC_00180,Basic,90,1080,2024-02-20,,Annual,1
SUB_04018,ACC_00180,Basic,90,1080,2024-03-21,,Monthly,1
SUB_04019,ACC_00180,Basic,90,1080,2024-04-20,,Monthly,1
SUB_04020,ACC_00180,Basic,90,1080,2024-05-20,,Annual,1
SUB_04021,ACC_00180,Basic,90,1080,2024-06-19,,Annual,1
SUB_04022,ACC_00180,Basic,90,1080,2024-07-19,,Annual,1
SUB_04023,ACC_00180,Basic,90,1080,2024-08-18,,Monthly,1
SUB_04024,ACC_00180,Basic,90,1080,2024-09-17,,Monthly,1
SUB_04025,ACC_00180,Basic,90,1080,2024-10-17,,Annual,1
SUB_04026,ACC_00180,Basic,90,1080,2024-11-16,,Monthly,1
SUB_04027,ACC_00180,Basic,90,1080,2024-12-16,,Annual,1
SUB_04028,ACC_00181,Enterprise,6182,74184,2022-01-03,,Monthly,1
SUB_04029,ACC_00181,Enterprise,6182,74184,2022-02-02,,Monthly,1
SUB_04030,ACC_00181,Enterprise,6182,74184,2022-03-04,,Annual,1
SUB_04031,ACC_00181,Enterprise,6182,74184,2022-04-03,,Monthly,1
SUB_04032,ACC_00181,Enterprise,6182,74184,2022-05-03,,Monthly,1
SUB_04033,ACC_00181,Enterprise,6182,74184,2022-06-02,,Annual,0
SUB_04034,ACC_00181,Enterprise,6182,74184,2022-07-02,,Monthly,1
SUB_04035,ACC_00181,Enterprise,6182,74184,2022-08-01,,Monthly,1
SUB_04036,ACC_00181,Enterprise,6182,74184,2022-08-31,,Monthly,1
SUB_04037,ACC_00181,Enterprise,6182,74184,2022-09-30,,Monthly,1
SUB_04038,ACC_00182,Basic,117,1404,2022-10-11,,Monthly,1
SUB_04039,ACC_00182,Basic,117,1404,2022-11-10,,Annual,0
SUB_04040,ACC_00182,Basic,117,1404,2022-12-10,,Monthly,1
SUB_04041,ACC_00182,Basic,117,1404,2023-01-09,,Annual,1
SUB_04042,ACC_00182,Basic,117,1404,2023-02-08,,Monthly,1
SUB_04043,ACC_00182,Basic,117,1404,2023-03-10,,Monthly,1
SUB_04044,ACC_00182,Basic,117,1404,2023-04-09,,Monthly,1
SUB_04045,ACC_00182,Basic,117,1404,2023-05-09,,Annual,1
SUB_04046,ACC_00182,Basic,117,1404,2023-06-08,,Monthly,1
SUB_04047,ACC_00182,Basic,117,1404,2023-07-08,,Annual,1
SUB_04048,ACC_00182,Basic,117,1404,2023-08-07,,Annual,1
SUB_04049,ACC_00182,Basic,117,1404,2023-09-06,,Monthly,1
SUB_04050,ACC_00182,Basic,117,1404,2023-10-06,,Annual,1
SUB_04051,ACC_00182,Basic,117,1404,2023-11-05,,Monthly,1
SUB_04052,ACC_00182,Basic,117,1404,2023-12-05,,Monthly,1
SUB_04053,ACC_00182,Basic,117,1404,2024-01-04,,Monthly,1
SUB_04054,ACC_00182,Basic,117,1404,2024-02-03,,Annual,1
SUB_04055,ACC_00182,Basic,117,1404,2024-03-04,,Annual,1
SUB_04056,ACC_00182,Basic,117,1404,2024-04-03,,Monthly,1
SUB_04057,ACC_00182,Basic,117,1404,2024-05-03,,Monthly,1
SUB_04058,ACC_00182,Pro,2032,24384,2024-06-02,,Monthly,1
SUB_04059,ACC_00182,Pro,2032,24384,2024-07-02,,Monthly,1
SUB_04060,ACC_00182,Pro,2032,24384,2024-08-01,,Monthly,1
SUB_04061,ACC_00182,Pro,2032,24384,2024-08-31,,Monthly,1
SUB_04062,ACC_00182,Pro,2032,24384,2024-09-30,,Monthly,1
SUB_04063,ACC_00182,Pro,2032,24384,2024-10-30,,Monthly,1
SUB_04064,ACC_00182,Pro,2032,24384,2024-11-29,,Monthly,1
SUB_04065,ACC_00182,Pro,2032,24384,2024-12-29,,Monthly,1
SUB_04066,ACC_00183,Basic,212,2544,2022-07-09,,Monthly,1
SUB_04067,ACC_00183,Basic,212,2544,2022-08-08,,Monthly,1
SUB_04068,ACC_00183,Basic,212,2544,2022-09-07,,Monthly,1
SUB_04069,ACC_00183,Basic,212,2544,2022-10-07,,Annual,1
SUB_04070,ACC_00183,Basic,212,2544,2022-11-06,,Monthly,1
SUB_04071,ACC_00183,Basic,212,2544,2022-12-06,,Monthly,1
SUB_04072,ACC_00183,Basic,212,2544,2023-01-05,,Annual,1
SUB_04073,ACC_00183,Basic,212,2544,2023-02-04,,Monthly,1
SUB_04074,ACC_00183,Basic,212,2544,2023-03-06,,Monthly,1
SUB_04075,ACC_00183,Basic,212,2544,2023-04-05,,Monthly,1
SUB_04076,ACC_00183,Basic,212,2544,2023-05-05,,Monthly,1
SUB_04077,ACC_00183,Basic,212,2544,2023-06-04,,Monthly,1
SUB_04078,ACC_00183,Basic,212,2544,2023-07-04,,Monthly,1
SUB_04079,ACC_00183,Basic,212,2544,2023-08-03,,Annual,1
SUB_04080,ACC_00183,Basic,212,2544,2023-09-02,,Monthly,1
SUB_04081,ACC_00183,Basic,212,2544,2023-10-02,,Annual,1
SUB_04082,ACC_00183,Basic,212,2544,2023-11-01,,Annual,1
SUB_04083,ACC_00183,Basic,212,2544,2023-12-01,,Monthly,1
SUB_04084,ACC_00183,Pro,468,5616,2023-12-31,,Monthly,1
SUB_04085,ACC_00183,Pro,468,5616,2024-01-30,,Monthly,1
SUB_04086,ACC_00183,Pro,468,5616,2024-02-29,,Annual,1
SUB_04087,ACC_00183,Pro,468,5616,2024-03-30,,Annual,1
SUB_04088,ACC_00183,Pro,468,5616,2024-04-29,,Monthly,1
SUB_04089,ACC_00183,Pro,468,5616,2024-05-29,,Monthly,0
SUB_04090,ACC_00183,Pro,468,5616,2024-06-28,,Monthly,1
SUB_04091,ACC_00183,Pro,468,5616,2024-07-28,,Monthly,1
SUB_04092,ACC_00183,Pro,468,5616,2024-08-27,,Monthly,1
SUB_04093,ACC_00183,Pro,468,5616,2024-09-26,,Monthly,1
SUB_04094,ACC_00183,Pro,468,5616,2024-10-26,,Monthly,1
SUB_04095,ACC_00183,Pro,468,5616,2024-11-25,,Monthly,1
SUB_04096,ACC_00183,Pro,468,5616,2024-12-25,,Monthly,1
SUB_04097,ACC_00184,Basic,291,3492,2024-12-31,,Annual,1
SUB_04098,ACC_00185,Basic,274,3288,2023-04-11,,Monthly,0
SUB_04099,ACC_00185,Basic,274,3288,2023-05-11,,Monthly,1
SUB_04100,ACC_00185,Basic,274,3288,2023-06-10,,Annual,1
SUB_04101,ACC_00185,Basic,274,3288,2023-07-10,,Monthly,1
SUB_04102,ACC_00185,Basic,274,3288,2023-08-09,,Annual,1
SUB_04103,ACC_00185,Basic,274,3288,2023-09-08,,Annual,1
SUB_04104,ACC_00185,Basic,274,3288,2023-10-08,,Annual,1
SUB_04105,ACC_00185,Basic,274,3288,2023-11-07,,Annual,1
SUB_04106,ACC_00185,Basic,274,3288,2023-12-07,,Annual,1
SUB_04107,ACC_00185,Basic,274,3288,2024-01-06,,Monthly,1
SUB_04108,ACC_00185,Basic,274,3288,2024-02-05,,Annual,1
SUB_04109,ACC_00185,Basic,274,3288,2024-03-06,,Monthly,1
SUB_04110,ACC_00185,Basic,274,3288,2024-04-05,,Annual,1
SUB_04111,ACC_00185,Basic,274,3288,2024-05-05,,Monthly,1
SUB_04112,ACC_00185,Basic,274,3288,2024-06-04,,Monthly,1
SUB_04113,ACC_00185,Basic,274,3288,2024-07-04,,Annual,1
SUB_04114,ACC_00185,Basic,274,3288,2024-08-03,,Monthly,1
SUB_04115,ACC_00185,Basic,274,3288,2024-09-02,,Monthly,1
SUB_04116,ACC_00185,Basic,274,3288,2024-10-02,,Monthly,1
SUB_04117,ACC_00185,Basic,274,3288,2024-11-01,,Monthly,1
SUB_04118,ACC_00185,Basic,274,3288,2024-12-01,,Monthly,1
SUB_04119,ACC_00185,Basic,274,3288,2024-12-31,,Annual,1
SUB_04120,ACC_00186,Basic,289,3468,2022-01-24,,Monthly,1
SUB_04121,ACC_00186,Basic,289,3468,2022-02-23,,Monthly,1
SUB_04122,ACC_00186,Basic,289,3468,2022-03-25,,Annual,1
SUB_04123,ACC_00186,Basic,289,3468,2022-04-24,,Annual,1
SUB_04124,ACC_00186,Basic,289,3468,2022-05-24,,Annual,1
SUB_04125,ACC_00186,Basic,289,3468,2022-06-23,,Annual,1
SUB_04126,ACC_00186,Basic,289,3468,2022-07-23,,Annual,1
SUB_04127,ACC_00186,Basic,289,3468,2022-08-22,,Annual,1
SUB_04128,ACC_00186,Basic,289,3468,2022-09-21,,Monthly,1
